AFI are not at reading til sunday this sucks !!!!!!!!!	NNP VBP RB IN VBG IN NNP DT VBZ .	0.9950 0.9385 0.9975 0.9831 0.7476 0.9716 0.9046 0.9553 0.9231 0.9962	AFI are not at reading til sunday this sucks !!!!!!!!!
i think to much on the past . i cant change it . i deserved so much more then wat i got . .. but why am i still thinking about him gah	PRP VBP TO RB IN DT JJ . PRP MD VB PRP . PRP VBD RB RB RBR IN WRB PRP VBD . : CC WRB VBP PRP RB VBG IN PRP UH	0.9938 0.9966 0.9957 0.9373 0.9955 0.9932 0.6113 0.9894 0.9701 0.8482 0.9856 0.9933 0.9901 0.9815 0.9234 0.9279 0.9053 0.7676 0.5550 0.4129 0.9934 0.9710 0.9923 0.8455 0.9784 0.9356 0.8090 0.9931 0.9907 0.9813 0.9897 0.9534 0.8415	i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him gah
I thought @twooting would be all about Twitter in Tooting . I'm disappointed .	PRP VBD USR MD VB DT IN NNP IN VBG . PRP VBN .	0.9982 0.8939 0.9941 0.9886 0.9992 0.9499 0.9135 0.9734 0.9626 0.9848 0.9936 0.7406 0.5831 0.9962	I thought @twooting would be all about Twitter in Tooting. I'm disappointed.
I thought i felt better .... and then i tried standing up .... not so much	PRP VBD PRP VBD JJR : CC RB PRP VBD VBG RP : RB RB RB	0.9982 0.8444 0.9928 0.9423 0.7182 0.9845 0.9948 0.5731 0.9896 0.8810 0.9700 0.9388 0.9851 0.9940 0.9883 0.7815	I thought i felt better....and then i tried standing up....not so much
I thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater	PRP VBD PRP VBD TO VB DT NN VBG RP NN CC VB RP DT NN VBG IN PRP VBD DT NN NN	0.9982 0.8548 0.9775 0.8632 0.9946 0.9948 0.9900 0.8911 0.9821 0.5848 0.9757 0.9701 0.4630 0.9131 0.9974 0.9904 0.8439 0.9148 0.9723 0.8445 0.9956 0.9803 0.8259	I thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater
I thought you could buy Silent Hill for the PSP on the PS Store ? I can't find it anywhere ?	PRP VBD PRP MD VB NNP NNP IN DT NNP IN DT NNP NNP . PRP MD VB PRP RB .	0.9982 0.7341 0.9989 0.9760 0.9954 0.7899 0.9965 0.9972 0.9944 0.9791 0.9952 0.9786 0.7867 0.9728 0.9923 0.9971 0.9374 0.9949 0.9973 0.9599 0.9948	I thought you could buy Silent Hill for the PSP on the PS Store? I can't find it anywhere?
i thought you would support me on this	PRP VBD PRP MD VB PRP IN DT	0.9938 0.7096 0.9986 0.9691 0.9932 0.9915 0.9867 0.9954	i thought you would support me on this
I totally forgot we were going to do fisheye 2night What u doing Thursday .... Btw .... I'm so late with the hills ... LOL	PRP RB VBP PRP VBD VBG TO VB NN NN WP PRP VBG NNP : UH : PRP RB JJ IN DT NNS : UH	0.9950 0.9397 0.4731 0.9971 0.9471 0.9907 0.9966 0.9845 0.6121 0.9633 0.9583 0.9907 0.9705 0.9762 0.9861 0.8651 0.9863 0.6950 0.9606 0.9583 0.9996 0.9952 0.5281 0.9955 0.9902	I totally forgot we were going to do fisheye 2night What u doing Thursday.... Btw.... I'm so late with the hills... LOL
I totally just lied about going on a trip to get out of hanging out with someone . ' Airport ' was the only excuse that came to mind .	PRP RB RB VBD IN VBG IN DT NN TO VB IN IN VBG RP IN NN . '' NNP '' VBD DT JJ NN IN VBD TO NN .	0.9950 0.8960 0.9993 0.8332 0.9520 0.9865 0.8835 0.9953 0.9866 0.9958 0.9985 0.7514 0.9649 0.9637 0.8621 0.9975 0.9939 0.9959 0.8569 0.9437 0.9391 0.9791 0.9915 0.6023 0.7348 0.4322 0.3695 0.9926 0.9064 0.9971	I totally just lied about going on a trip to get out of hanging out with someone. 'Airport' was the only excuse that came to mind.
I understand nothing from this Twitter	PRP VBP NN IN DT NNP	0.9983 0.8012 0.9049 0.9978 0.9972 0.9395	I understand nothing from this Twitter
I wanna be in a punk rock band again	PRP VBP VB IN DT NN NN NN RB	0.9968 0.9851 0.9985 0.9387 0.9962 0.9410 0.6143 0.9894 0.9463	I wanna be in a punk rock band again
i wanna come with them to bohol !!!!	PRP VBP VB IN PRP TO NNP .	0.9896 0.9877 0.9977 0.9963 0.9573 0.9915 0.7281 0.9910	i wanna come with them to bohol!!!!
I wanna go back to sleep	PRP VBP VB RB TO VB	0.9968 0.9884 0.9909 0.9410 0.9955 0.9804	I wanna go back to sleep
I wanna go home !	PRP VBP VB NN .	0.9968 0.9884 0.9913 0.8779 0.9974	I wanna go home!
I wanna sneak into the zoo and play with the kitties	PRP VBP VB IN DT NN CC VB IN DT NNS	0.9968 0.9879 0.9761 0.9953 0.9964 0.9659 0.9933 0.9647 0.9989 0.9966 0.9764	I wanna sneak into the zoo and play with the kitties
i want a guy like carmello or jimmy	PRP VBP DT NN IN NNP CC NNP	0.9952 0.9715 0.9953 0.9669 0.9362 0.6862 0.9882 0.9405	i want a guy like carmello or jimmy
I want a new laptop . HP TX2000 is the bomb . :| Who knows how much it is ? IM me : gabbehhramos@yahoo.com	PRP VBP DT JJ NN . NNP CD VBZ DT NN . UH WP VBZ WRB RB PRP VBZ . PRP PRP : URL	0.9986 0.9690 0.9948 0.9952 0.9553 0.9940 0.7420 0.3941 0.9925 0.9962 0.9220 0.9949 0.9798 0.9159 0.9755 0.9319 0.6341 0.9951 0.9971 0.9898 0.9228 0.9901 0.9672 0.9887	I want a new laptop. HP TX2000 is the bomb. :| Who knows how much it is? IM me: gabbehhramos@yahoo.com
i want diana F+ . it looks great ...	PRP VBP NNP NNP . PRP VBZ JJ :	0.9952 0.9411 0.8403 0.9743 0.9957 0.9957 0.9705 0.9846 0.9948	i want diana F+. it looks great...
I want my cereal ! But we're out of milk	PRP VBP PRP$ NN . CC VBD IN IN NN	0.9986 0.9562 0.9925 0.9771 0.9957 0.9823 0.1821 0.7404 0.9774 0.9655	I want my cereal! But we're out of milk
i want my long hair back	PRP VBP PRP$ JJ NN RB	0.9952 0.9600 0.9864 0.8757 0.9900 0.8320	i want my long hair back
i want my money from kevo to hurry up	PRP VBP PRP$ NN IN NNP TO VB RP	0.9952 0.9600 0.9901 0.9936 0.9982 0.8550 0.9963 0.9477 0.9438	i want my money from kevo to hurry up
i want the new GG episode already	PRP VBP DT JJ NNP NN RB	0.9952 0.9656 0.9935 0.9398 0.9413 0.9407 0.9930	i want the new GG episode already
I want to be back in LA	PRP VBP TO VB RB IN NNP	0.9986 0.9889 0.9995 0.9988 0.9600 0.9938 0.9986	I want to be back in LA
i want to be trendy	PRP VBP TO VB JJ	0.9952 0.9897 0.9995 0.9993 0.8532	i want to be trendy
I want to come home from work . Im sick . -_- My legs hurt	PRP VBP TO VB NN IN NN . PRP JJ . UH PRP$ NNS VBP	0.9986 0.9889 0.9995 0.9987 0.9203 0.9965 0.9760 0.9957 0.9343 0.9695 0.9918 0.9550 0.9841 0.9329 0.7652	I want to come home from work. Im sick. -_- My legs hurt
I want to get back in bed	PRP VBP TO VB RB IN NN	0.9986 0.9889 0.9995 0.9962 0.9044 0.9814 0.9790	I want to get back in bed
i want to go on holiday	PRP VBP TO VB IN NN	0.9952 0.9897 0.9995 0.9966 0.9819 0.9247	i want to go on holiday
i want to see SAW 5 !!!!!!! mhhhh i donÃ¯Â¿_t when itÃ¯Â¿_s available in Germany	PRP VBP TO VB VBD CD . UH PRP VBP WRB PRP JJ IN NNP	0.9952 0.9897 0.9995 0.9974 0.2276 0.9899 0.9899 0.6274 0.9420 0.6226 0.9927 0.5596 0.7577 0.9974 0.9978	i want to see SAW 5!!!!!!! mhhhh i donÃ¯Â¿_t when itÃ¯Â¿_s available in Germany
I was in such a good mood this morning . Now ? Not so much anymore . Stupid work ! Stupid cellphone provider !	PRP VBD IN JJ DT JJ NN DT NN . RB . RB RB RB RB . JJ NN . JJ NN NN .	0.9966 0.9891 0.9564 0.8963 0.9893 0.9825 0.9785 0.9972 0.9836 0.9939 0.9881 0.9887 0.9891 0.9840 0.9192 0.9198 0.9926 0.9453 0.9846 0.9932 0.9550 0.9263 0.9836 0.9959	I was in such a good mood this morning. Now? Not so much anymore. Stupid work! Stupid cellphone provider!
I was just mean on the internet . Somebody spank me .	PRP VBD RB VB IN DT NN . NN VB PRP .	0.9966 0.9905 0.9991 0.6334 0.9875 0.9918 0.9761 0.9926 0.9420 0.6756 0.9934 0.9951	I was just mean on the internet. Somebody spank me.
I was stuck in bed all day yesterday with the most savage of migraines Was absolute torture ... Anyone else get something similar at all ?	PRP VBD VB IN NN DT NN NN IN DT JJS NN IN NNS VBD JJ NN : NN RB VB NN JJ IN DT .	0.9966 0.9912 0.4427 0.9483 0.9835 0.9919 0.9989 0.9717 0.9996 0.9923 0.6518 0.4058 0.9846 0.9525 0.9064 0.9590 0.9938 0.9969 0.8347 0.8929 0.6937 0.9778 0.7194 0.9931 0.9873 0.9941	I was stuck in bed all day yesterday with the most savage of migraines Was absolute torture... Anyone else get something similar at all?
I was talking to this guy last night and he was telling me that he is a die hard Spurs fan . He also told me that he hates LeBron James .	PRP VBD VBG TO DT NN JJ NN CC PRP VBD VBG PRP IN PRP VBZ DT NN JJ NNP NN . PRP RB VBD PRP IN PRP VBZ NNP NNP .	0.9966 0.9886 0.9874 0.9894 0.9975 0.9314 0.9678 0.9879 0.9906 0.9935 0.9853 0.9916 0.9919 0.8725 0.9866 0.9959 0.9885 0.5179 0.8843 0.4802 0.6931 0.9930 0.9806 0.9890 0.9553 0.9962 0.8725 0.9951 0.9834 0.9665 0.9996 0.9979	I was talking to this guy last night and he was telling me that he is a die hard Spurs fan. He also told me that he hates LeBron James.
I was woken up by my mom . now i cant get to sleep .	PRP VBD VBN RP IN PRP$ NN . RB PRP MD VB TO VB .	0.9966 0.9871 0.4590 0.9455 0.9966 0.9987 0.9909 0.9952 0.9869 0.9865 0.9090 0.9762 0.9942 0.9695 0.9963	I was woken up by my mom. now i cant get to sleep.
I was wrong ! The Sun is not shinning ! It was the light on in my room ! haha ! It's raining here !! And cold and WINDY !!! LOL	PRP VBD JJ . DT NN VBZ RB VBG . PRP VBD DT NN IN IN PRP$ NN . UH . PRP VBG RB . CC JJ CC JJ . UH	0.9966 0.9914 0.7019 0.9867 0.5865 0.6436 0.9911 0.9965 0.7510 0.9918 0.9945 0.9843 0.9966 0.9752 0.9825 0.9730 0.9915 0.9870 0.9943 0.9933 0.9845 0.8952 0.9473 0.9816 0.9821 0.9793 0.6922 0.9878 0.6747 0.9898 0.9854	I was wrong! The Sun is not shinning! It was the light on in my room! haha! It's raining here!! And cold and WINDY!!! LOL
I Will NEVER Buy a Government Motors Vehicle : Until just recently , I drove GM cars . Since 1988 , when I bought a .. http://tinyurl.com/lulsw8	PRP MD RB VB DT NNP NNP NNP : IN RB RB , PRP VBD NNP NNS . IN CD , WRB PRP VBD DT : URL	0.9584 0.9895 0.9663 0.8722 0.9773 0.8275 0.9885 0.9143 0.9805 0.9782 0.9980 0.9990 0.9903 0.9753 0.6144 0.6955 0.9090 0.9938 0.9235 0.9382 0.9890 0.9909 0.9993 0.9586 0.9883 0.9484 0.9934	I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8
I will never like getting up at 5 am dumb work schedule .	PRP MD RB IN VBG RP IN CD VBP JJ NN NN .	0.9883 0.9879 0.9928 0.7002 0.9977 0.7676 0.9982 0.9914 0.4595 0.9750 0.9853 0.9535 0.9976	I will never like getting up at 5 am dumb work schedule.
i will say it out loud - i miss you a-hole and your answers to my iPhone questions . now who will help me upgrade to 3.0 ?	PRP MD VB PRP RP JJ : PRP VBP PRP VBP CC PRP$ NNS TO PRP$ NN NNS . RB WP MD VB PRP VBP TO CD .	0.9636 0.9829 0.9982 0.9982 0.8729 0.6434 0.9604 0.9923 0.9914 0.9904 0.2450 0.9935 0.7990 0.7441 0.9862 0.9794 0.5205 0.9783 0.9947 0.9903 0.9618 0.9916 0.9994 0.9968 0.9337 0.9922 0.6212 0.9937	i will say it out loud - i miss you a-hole and your answers to my iPhone questions. now who will help me upgrade to 3.0?
I wish i could go 2 bed with out having 2 take an allergy pill .	PRP VBP PRP MD VB TO NN IN RP VBG TO VB DT NN NN .	0.9982 0.9842 0.9966 0.9862 0.9959 0.3733 0.9294 0.9974 0.7583 0.9677 0.4838 0.9751 0.9751 0.9889 0.9807 0.9970	I wish i could go 2 bed with out having 2 take an allergy pill.
i wish i could go see day 26 today i hate suite 98 they tease all the 20 y/o's ugh !!!!	PRP VBP PRP MD VB VB NN CD NN PRP VBP NN CD PRP VBP DT DT CD NNP UH .	0.9938 0.9856 0.9966 0.9862 0.9952 0.9638 0.9940 0.9627 0.9972 0.9379 0.9968 0.8821 0.8444 0.9547 0.9329 0.9464 0.9899 0.9728 0.4449 0.8341 0.9828	i wish i could go see day 26 today i hate suite 98 they tease all the 20 y/o's ugh!!!!
I wish I could install Japanese input on Windows 7 beta	PRP VBP PRP MD VB JJ NN IN NNP CD NN	0.9982 0.9779 0.9988 0.9878 0.9897 0.8267 0.9404 0.9952 0.9617 0.9412 0.8797	I wish I could install Japanese input on Windows 7 beta
I wish I could see Eddie ! Never in Davenport	PRP VBP PRP MD VB NNP . RB IN NNP	0.9982 0.9779 0.9988 0.9875 0.9990 0.9946 0.9943 0.9921 0.9938 0.9884	I wish I could see Eddie! Never in Davenport
I wish I had been home in time to sleep next to my husband before he went to work for once .	PRP VBP PRP VBD VBN NN IN NN TO VB JJ TO PRP$ NN IN PRP VBD TO VB IN RB .	0.9982 0.9779 0.9993 0.9892 0.9542 0.8371 0.9888 0.9898 0.9903 0.9893 0.9647 0.9892 0.9947 0.9902 0.9874 0.9927 0.9442 0.9935 0.6640 0.9904 0.8639 0.9944	I wish I had been home in time to sleep next to my husband before he went to work for once.
I wish I had someone to talk to . I'm so upset . no one likes me anyway	PRP VBP PRP VBD NN TO VB TO . PRP RB JJ . DT NN VBZ PRP RB	0.9982 0.9779 0.9993 0.9824 0.9975 0.9966 0.9972 0.9898 0.9893 0.6589 0.9621 0.8034 0.9917 0.7215 0.8286 0.9567 0.9969 0.8920	I wish I had someone to talk to. I'm so upset. no one likes me anyway
I wish I was better at writing . It's taking me so long to write this paper .	PRP VBP PRP VBD JJR IN VBG . PRP VBG PRP RB JJ TO VB DT NN .	0.9982 0.9779 0.9987 0.9937 0.7032 0.9947 0.7976 0.9950 0.8708 0.9919 0.9935 0.9588 0.5164 0.9944 0.9974 0.9970 0.9946 0.9968	I wish I was better at writing. It's taking me so long to write this paper.
I wish I was in Sydney !	PRP VBP PRP VBD IN NNP .	0.9982 0.9779 0.9987 0.9906 0.9932 0.9990 0.9949	I wish I was in Sydney!
I wish I were playing Reindeer Games up at Fowler ...	PRP VBP PRP VBD VBG NNP NNP RP IN NNP :	0.9982 0.9779 0.9987 0.9517 0.9844 0.6712 0.7359 0.7453 0.9993 0.9981 0.9911	I wish I were playing Reindeer Games up at Fowler...
I wish my iPhone would let me do the @ thing it would be SO much easier	PRP VBP PRP$ NNP MD VB PRP VBP DT IN NN PRP MD VB RB RB JJR	0.9982 0.9780 0.9873 0.5662 0.9863 0.9994 0.9995 0.9870 0.9894 0.8860 0.7509 0.9907 0.9903 0.9985 0.8974 0.8964 0.9248	I wish my iPhone would let me do the @ thing it would be SO much easier
i wish my new glasses weren't so expensive	PRP VBP PRP$ JJ NNS VBD RB JJ	0.9938 0.9799 0.9879 0.9951 0.9763 0.3145 0.9234 0.9776	i wish my new glasses weren't so expensive
I wish there was something for dinner .	PRP VBP EX VBD NN IN NN .	0.9982 0.9919 0.4940 0.9641 0.9838 0.9957 0.9811 0.9957	I wish there was something for dinner.
I wish this was easier . Or that you got the hint . booooo	PRP VBP DT VBD JJR . CC IN PRP VBD DT NN . UH	0.9982 0.9841 0.9823 0.9816 0.9196 0.9923 0.9335 0.5185 0.9987 0.9372 0.9973 0.9859 0.9963 0.9559	I wish this was easier. Or that you got the hint. booooo
I wish we had a Dunkin Donuts in Holland Today my moms back from Japan . Can't wait to see her !	PRP VBP PRP VBD DT NNP NNP IN NNP NN PRP$ NNS RB IN NNP . MD VB TO VB PRP .	0.9982 0.9860 0.9984 0.9881 0.9892 0.8169 0.9702 0.9861 0.9966 0.8821 0.9961 0.8319 0.7836 0.9986 0.9971 0.9929 0.9374 0.9806 0.9968 0.9993 0.9807 0.9938	I wish we had a Dunkin Donuts in Holland Today my moms back from Japan. Can't wait to see her!
I woke with an insane headache this morning .	PRP VBD IN DT JJ NN DT NN .	0.9962 0.5525 0.9978 0.9844 0.9200 0.9356 0.9972 0.9809 0.9950	I woke with an insane headache this morning.
I would like to apologize for the repeated Video Games Live related tweets . I am going to have a stern discussion with Koodo soon . Stern .	PRP MD VB TO VB IN DT VBN NN NNS VBP VBN NNS . PRP VBP VBG TO VB DT JJ NN IN NNP RB . NNP .	0.9959 0.9523 0.8506 0.9977 0.9961 0.9967 0.9825 0.5431 0.5648 0.9004 0.6430 0.7772 0.9779 0.9920 0.9955 0.9645 0.9920 0.9960 0.9940 0.9901 0.7253 0.9882 0.9972 0.9464 0.8305 0.9942 0.7270 0.9973	I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern.
I would rather pay reasonable yearly taxes for "" free "" fast internet , than get gouged by Time Warner for a slow connection .	PRP MD RB VB JJ JJ NNS IN '' JJ '' JJ NN , IN VB VBN IN NNP NNP IN DT JJ NN .	0.9959 0.9742 0.9711 0.9344 0.8896 0.9161 0.9207 0.9952 0.9301 0.9712 0.9554 0.4856 0.9910 0.9926 0.9053 0.6619 0.8492 0.9901 0.9328 0.9995 0.9894 0.9933 0.9626 0.9963 0.9964	I would rather pay reasonable yearly taxes for ""free"" fast internet, than get gouged by Time Warner for a slow connection.
Ã¯Â¿_356 to make my poorly car better oh well worse things happen - anyone got any odd jobs for meeee ? lol x	CD TO VB PRP$ RB NN JJR UH UH JJ NNS VB : NN VBD DT JJ NNS IN PRP . UH UH	0.9323 0.9972 0.9988 0.9863 0.7708 0.8855 0.6702 0.9666 0.5936 0.9239 0.9953 0.3700 0.9761 0.9498 0.8673 0.9791 0.9869 0.9351 0.9986 0.9558 0.9913 0.9836 0.9869	Ã¯Â¿_356 to make my poorly car better oh well worse things happen - anyone got any odd jobs for meeee? lol x
I'am bored . Nothing to do !	PRP JJ . NN TO VB .	0.9427 0.7351 0.9910 0.8165 0.9956 0.9815 0.9962	I'am bored. Nothing to do!
i'd like to know why I never sleep .	PRP VB TO VB WRB PRP RB VB .	0.9457 0.6764 0.9958 0.9852 0.9430 0.9962 0.9759 0.7257 0.9960	i'd like to know why I never sleep.
I'm afraid I had bad code .	PRP JJ PRP VBD JJ NN .	0.7655 0.6470 0.9969 0.9921 0.9863 0.9944 0.9967	I'm afraid I had bad code.
i'm appreciative of these few minutes of safety and freedom of thought . better go back into the fray	PRP JJ IN DT JJ NNS IN NN CC NN IN VBD . JJR VB RB IN DT NN	0.7964 0.9175 0.9983 0.9935 0.9388 0.9923 0.9884 0.8783 0.9918 0.8368 0.9693 0.5922 0.9928 0.7013 0.7684 0.9256 0.9985 0.9964 0.9852	i'm appreciative of these few minutes of safety and freedom of thought. better go back into the fray
I'm at disneyland again Ahaha ! And i'm sad the pineapple stand is closed ... I have 3 dollars	PRP IN NNP RB UH . CC PRP JJ DT NN NN VBZ VBN : PRP VBP CD NNS	0.7230 0.9917 0.8420 0.9110 0.9237 0.9839 0.9942 0.5922 0.9769 0.9917 0.8372 0.9602 0.9830 0.7655 0.9953 0.9972 0.9758 0.9713 0.9740	I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars
i'm at work ... and i'm sad cause it's gonna rain when i take off ...	PRP IN NN : CC PRP JJ IN PRP VBG VB WRB PRP VBP RP :	0.7621 0.9894 0.9803 0.9926 0.9940 0.6039 0.9927 0.7672 0.9484 0.9676 0.7635 0.9897 0.9969 0.8963 0.7029 0.9926	i'm at work... and i'm sad cause it's gonna rain when i take off...
I'm back in the world . Funeral was sad .	PRP RB IN DT NN . NN VBD JJ .	0.7584 0.9365 0.9934 0.9980 0.9827 0.9950 0.6888 0.9813 0.9883 0.9941	I'm back in the world. Funeral was sad.
I'm bored . Sun it's not present in a sky . I deppressed so much ! I want see the SUN ...	PRP JJ . NNP PRP RB JJ IN DT NN . PRP VBD RB RB . PRP VBP VB DT NN :	0.8475 0.7004 0.9920 0.6752 0.9153 0.9968 0.4055 0.9938 0.9971 0.9609 0.9946 0.9832 0.5805 0.9523 0.9255 0.9886 0.9982 0.9582 0.9558 0.9905 0.7977 0.9930	I'm bored. Sun it's not present in a sky . I deppressed so much! I want see the SUN...
I'm craving for the long weekend ...	PRP VBG IN DT JJ NN :	0.6852 0.9963 0.9980 0.9957 0.9570 0.9921 0.9945	I'm craving for the long weekend...
I'm doing my homework . It's gosh darn hard !!	PRP VBG PRP$ NN . PRP UH JJ JJ .	0.8348 0.9957 0.9945 0.9812 0.9942 0.6737 0.9371 0.5915 0.9663 0.9887	I'm doing my homework. It's gosh darn hard!!
I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin	PRP RB VBN CC VBD IN EX VBZ DT NN VBG IN NNP NNP	0.7597 0.9954 0.7489 0.9912 0.5396 0.7841 0.4820 0.9960 0.9920 0.9563 0.7749 0.9905 0.9737 0.9926	I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin
I'm getting more and more people asking where they can buy the #Ambients album . Simple answer is " not yet " It'll be on iTunes eventually	PRP VBG RBR CC RBR NNS VBG WRB PRP MD VB DT HT NN . JJ NN VBZ '' RB RB '' PRP VB IN NNP RB	0.8342 0.9952 0.6767 0.9922 0.5239 0.9504 0.9568 0.9454 0.9782 0.9882 0.9971 0.9851 0.9491 0.9412 0.9950 0.7933 0.9747 0.9913 0.9839 0.9747 0.8616 0.9850 0.7633 0.9863 0.9823 0.9774 0.9835	I'm getting more and more people asking where they can buy the #Ambients album. Simple answer is &quot;not yet&quot; It'll be on iTunes eventually
I'm going to love this season of the hills ... I can tell ! Spartans sucked . Goodnight !!	PRP VBG TO VB DT NN IN DT NNS : PRP MD VB . NNP VBN . UH .	0.8623 0.9944 0.9954 0.9782 0.9977 0.9900 0.9973 0.9959 0.5251 0.9948 0.9958 0.9935 0.9947 0.9882 0.8246 0.3084 0.9936 0.9774 0.9839	I'm going to love this season of the hills... I can tell! Spartans sucked. Goodnight!!
I'm going to put myself out of this misery and go to freakin bed . Ugh	PRP VBG TO VB PRP IN IN DT NN CC VB TO VB NN . UH	0.8623 0.9944 0.9977 0.9936 0.9661 0.5300 0.9921 0.9985 0.9777 0.9926 0.8101 0.9930 0.5753 0.9614 0.9949 0.9692	I'm going to put myself out of this misery and go to freakin bed. Ugh
I'm gonna get up late tomorrow and it's 132am here . I gonna get tipsy by my lonesome . That's ... that's just sad	PRP VBG VB RP JJ NN CC PRP CD RB . PRP VBG VB JJ IN PRP$ NN . DT : DT RB JJ	0.8592 0.9798 0.9983 0.8226 0.9048 0.9978 0.9944 0.8794 0.3575 0.9448 0.9931 0.9961 0.8076 0.9959 0.9765 0.9960 0.9979 0.5852 0.9940 0.7390 0.9956 0.6509 0.9994 0.9824	I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad
i'm gonna lay down and count my breaths until i fall asleep .... WOOO lol .... it's cuddle day today ... I NEED SOMEONE TO CUDDLE WITH	PRP VBG VB RP CC VB PRP$ NNS IN PRP VBP RB : UH UH : PRP JJ NN NN : PRP VBP NN TO VB IN	0.8799 0.9800 0.9919 0.8618 0.9932 0.7539 0.9984 0.9022 0.9981 0.9724 0.9026 0.9332 0.9888 0.9129 0.9969 0.9863 0.8158 0.3602 0.9985 0.9951 0.9938 0.9972 0.9905 0.9706 0.9928 0.9217 0.9685	i'm gonna lay down and count my breaths until i fall asleep....WOOO lol....it's cuddle day today...I NEED SOMEONE TO CUDDLE WITH
i'm hella breaking out	PRP RB VBG RP	0.7609 0.2395 0.7982 0.8841	i'm hella breaking out
i'm hungry and mommy isn't hereeeee	PRP JJ CC NN VBZ RB	0.7964 0.9378 0.9856 0.8624 0.3556 0.9137	i'm hungry and mommy isn't hereeeee
I'm ill .... i don't like that	PRP PRP : PRP VBP IN DT	0.7977 0.6588 0.9904 0.9916 0.9294 0.5447 0.8778	I'm ill....i don't like that
I'm in a confused state whether to implement a tab interface in the application currently i'm working in .	PRP IN DT JJ NN IN TO VB DT NN NN IN DT NN RB PRP VBG IN .	0.7336 0.9791 0.9882 0.7264 0.9858 0.5002 0.9971 0.9819 0.9955 0.9865 0.9884 0.9967 0.9981 0.9909 0.9921 0.8011 0.9720 0.9139 0.9961	I'm in a confused state whether to implement a tab interface in the application currently i'm working in.
I'm in one of those days when I really just want to work from home . Crap .	PRP IN CD IN DT NNS WRB PRP RB RB VBP TO NN IN NN . NN .	0.7336 0.9760 0.8243 0.9890 0.9901 0.9763 0.9869 0.9986 0.9724 0.9991 0.7784 0.9989 0.6346 0.9963 0.9548 0.9941 0.4233 0.9974	I'm in one of those days when I really just want to work from home. Crap.
I'm in pain	PRP IN NN	0.7329 0.9821 0.9528	I'm in pain
I'm itchy and miserable !	PRP JJ CC JJ .	0.6176 0.5325 0.9892 0.9544 0.9945	I'm itchy and miserable!
I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad	PRP VBG IN NN VBG DT NN CC VBG TO VB CC PRP VBG RB JJ NNS IN DT NN NN NN VBZ RB JJ	0.8389 0.9804 0.9796 0.9855 0.9875 0.9948 0.9900 0.9927 0.9912 0.9975 0.9951 0.9772 0.6608 0.9850 0.9519 0.8734 0.9930 0.7166 0.9967 0.9492 0.9800 0.8366 0.9940 0.8795 0.2566	I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad
I'm missin my baby ... really needed to talk to him today	PRP VBG PRP$ NN : RB VBN TO VB TO PRP NN	0.7129 0.9748 0.9981 0.9874 0.9950 0.9921 0.6869 0.9972 0.9972 0.9894 0.9601 0.9902	I'm missin my baby...really needed to talk to him today
i'm missing my best friends . I miss our fun times together . I love you guys and i miss you so much	PRP VBG PRP$ JJS NNS . PRP VBP PRP$ JJ NNS RB . PRP VBP PRP NNS CC PRP VBP PRP RB RB	0.8593 0.9952 0.9943 0.8539 0.6619 0.9955 0.9976 0.9760 0.9786 0.9711 0.9602 0.8482 0.9933 0.9952 0.9978 0.9876 0.9875 0.9965 0.9939 0.9914 0.9984 0.9701 0.7496	i'm missing my best friends. I miss our fun times together. I love you guys and i miss you so much
I'm missing you babe .. but as long as your alive I'm happy .. Yawwwnn .. I'm tired my love imma try to sleep hopefully you had a headstart	PRP VBG PRP NN : CC RB RB IN PRP$ JJ PRP JJ : VB : PRP JJ PRP$ NN PRP VB TO VB RB PRP VBD DT NN	0.8348 0.9881 0.9688 0.4334 0.9290 0.9681 0.6442 0.8333 0.9386 0.7300 0.7933 0.5909 0.9789 0.9555 0.4449 0.9558 0.7192 0.8624 0.9812 0.8905 0.9317 0.9320 0.9952 0.9813 0.9588 0.9990 0.9776 0.9933 0.9595	I'm missing you babe.. but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
I'm more tired than a very tired thing today .	PRP RBR JJ IN DT RB JJ NN NN .	0.6548 0.5661 0.9262 0.9970 0.9904 0.9759 0.9944 0.9835 0.9933 0.9967	I'm more tired than a very tired thing today.
